7.1295796e+16,-3.4083843e+16,-7.9223575e+16,-6.113818e+16,3.4483285e+16
8.951884e+16,-3.9749613e+16,-9.78172e+16,-7.725463e+16,4.7323324e+16
1.1157179e+17,-4.627553e+16,-1.2013889e+17,-9.681139e+16,6.329893e+16
1.381697e+17,-5.3778544e+16,-1.4686096e+17,-1.20457795e+17,8.305323e+16
1.7014927e+17,-6.2389013e+16,-1.787666e+17,-1.4895469e+17,1.073473e+17
2.0848778e+17,-7.2251735e+16,-2.167665e+17,-1.8319193e+17,1.3707998e+17
2.543247e+17,-8.352694e+16,-2.6191781e+17,-2.2420848e+17,1.733106e+17
3.089862e+17,-9.639117e+16,-3.154455e+17,-2.7321508e+17,2.1728526e+17
3.740131e+17,-1.1103806e+17,-3.7876653e+17,-3.316203e+17,2.7046692e+17
4.5119243e+17,-1.2767889e+17,-4.535172e+17,-4.0106003e+17,3.345699e+17
5.425933e+17,-1.4654274e+17,-5.4158345e+17,-4.834307e+17,4.1159957e+17
6.50607e+17,-1.6787646e+17,-6.451353e+17,-5.8092704e+17,5.038973e+17
7.779926e+17,-1.9194391e+17,-7.6666486e+17,-6.960846e+17,6.1419214e+17
9.279272e+17,-2.1902447e+17,-9.0902914e+17,-8.318272e+17,7.4565944e+17
1.1040636e+18,-2.4941078e+17,-1.0754966e+18,-9.9152076e+17,9.01987e+17
1.3105928e+18,-2.8340503e+17,-1.2697996e+18,-1.1790327e+18,1.0874507e+18
1.5523147e+18,-3.2131417e+17,-1.4961912e+18,-1.3987987e+18,1.3069996e+18
1.8347159e+18,-3.634428e+17,-1.7595076e+18,-1.6558963e+18,1.5663516e+18
2.164055e+18,-4.1008396e+17,-2.0652369e+18,-1.9561263e+18,1.8721016e+18
2.5474568e+18,-4.615071e+17,-2.4195905e+18,-2.3061028e+18,2.2318415e+18
2.993015e+18,-5.1794227e+17,-2.829584e+18,-2.7133514e+18,2.654296e+18
3.5099025e+18,-5.7956014e+17,-3.3031198e+18,-3.1864155e+18,3.1494727e+18
4.1084918e+18,-6.4644714e+17,-3.8490746e+18,-3.7349728e+18,3.7288288e+18
4.8004815e+18,-7.185726e+17,-4.4773914e+18,-4.3699595e+18,4.4054547e+18
5.5990326e+18,-7.957508e+17,-5.199174e+18,-5.103703e+18,5.194279e+18
6.51891e+18,-8.775909e+17,-6.0267784e+18,-5.9500616e+18,6.1122874e+18
7.576626e+18,-9.6343786e+17,-6.9739076e+18,-6.9245703e+18,7.1787697e+18
8.7905916e+18,-1.05229805e+18,-8.055694e+18,-8.0445906e+18,8.415576e+18
1.0181261e+19,-1.1427499e+18,,-9.329464e+18,
,-1.2328357e+18,,-1.0800657e+19,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
