-121884.79,-6657.664,100145.125,114953.03,-144768.1
-135392.06,-9504.871,110095.78,128030.414,-163601.97
-149820.78,-13075.641,120439.41,142087.55,-184420.16
-165094.11,-17521.234,131022.03,157073.12,-207333.16
-181076.1,-23021.117,141641.0,172894.69,-232432.78
-197574.78,-29786.773,152008.66,189398.0,-259779.7
-214307.56,-38069.67,161749.94,206364.6,-289392.94
-230890.02,-48166.414,170380.6,223484.1,-321238.9
-246812.72,-60424.508,177274.16,240331.56,-355204.22
-261404.14,-75251.5,181636.08,256351.22,-391083.56
-273799.62,-93129.64,182472.81,270806.16,-428544.44
-282893.72,-114618.81,178531.86,282758.62,-467091.44
-287290.5,-140373.6,168277.2,291007.06,-506034.12
-285243.2,-171155.38,149801.78,294040.94,-544433.56
-274571.72,-207851.47,120768.875,289963.78,-581034.1
-252586.03,-251492.53,78328.25,276431.8,-614197.3
-215973.81,-303279.25,19005.781,250545.25,-641808.6
-160684.25,-364595.44,-61397.656,208742.7,-661177.0
-81779.836,-437041.94,-167952.5,146666.3,-668912.1
26729.52,-522462.4,-306760.25,59012.83,-660767.56
172091.14,-622978.9,-485147.75,-60647.453,-631469.25
363037.0,-741032.3,-711876.3,-220084.12,-574504.25
610064.5,-879430.4,-997408.7,-428654.7,-481868.25
925749.44,-1041376.8,-1354193.5,-697590.75,-343765.2
1325119.6,-1230543.8,-1797020.1,-1040349.0,-148276.97
1826094.0,-1451109.1,-2343408.2,-1472990.9,119049.0
2449969.0,-1707832.4,-3014083.8,-2014656.9,475691.75
3222019.5,-2006116.5,-3833494.5,-2688092.5,942697.9
4172161.2,-2352083.5,-4830433.0,-3520264.5,1545344.9
5335729.0,-2752657.5,-6038758.0,-4543086.0,2313907.2
6754389.0,-3215643.5,-7498175.0,-5794227.0,3284541.2
8477160.0,-3749821.0,-9255190.0,-7318083.0,4500333.5
10561608.0,-4365035.0,-11364159.0,-9166849.0,6012485.0
13075206.0,-5072296.5,-13888514.0,-11401810.0,7881723.0
16096902.0,-5883864.0,-16902128.0,-14094758.0,10179899.0
19718894.0,-6813365.5,-20490896.0,-17329650.0,12991863.0
24048676.0,-7875873.5,-24754520.0,-21204506.0,16417602.0
29211332.0,-9087988.0,-29808526.0,-25833536.0,20574728.0
35352196.0,-10467914.0,-35786520.0,-31349602.0,25601292.0
42639796.0,-12035507.0,-42842780.0,-37907000.0,31659064.0
51269244.0,-13812292.0,-51155110.0,-45684560.0,38937250.0
61466028.0,-15821458.0,-60928070.0,-54889244.0,47656736.0
73490260.0,-18087768.0,-72396580.0,-65760120.0,58074976.0
87641470.0,-20637436.0,-85829864.0,-78572850.0,70491464.0
104263960.0,-23497896.0,-101535970.0,-93644740.0,85254030.0
123752750.0,-26697464.0,-119866560.0,-111340340.0,102765920.0
146560210.0,-30264860.0,-141222370.0,-132077690.0,123493800.0
173203330.0,-34228550.0,-166059040.0,-156335310.0,147976800.0
204271840.0,-38615870.0,-194893440.0,-184659840.0,176836690.0
240437010.0,-43451868.0,-228310620.0,-217674420.0,210789170.0
282461220.0,-48757824.0,-266971260.0,-256088030.0,250656640.0
331208480.0,-54549336.0,-311619400.0,-300705470.0,297382340.0
387655600.0,-60833960.0,-363090700.0,-352438240.0,352045950.0
452904260.0,-67608190.0,-422321060.0,-412316300.0,415881060.0
528193470.0,-74853680.0,-490355460.0,-481500320.0,490294200.0
614913150.0,-82532740.0,-568356600.0,-561295000.0,576885700.0
714617500.0,-90582540.0,-657613600.0,-653162700.0,677472450.0
829039000.0,-98908160.0,-759549600.0,-758737400.0,794112640.0
960102100.0,-107374210.0,-875729200.0,-879839170.0,929131970.0
1109936000.0,-115794430.0,-1007864200.0,-1018487400.0,1085152100.0
1280887300.0,-123919360.0,-1157816400.0,-1176914700.0,1265120400.0
1475529300.0,-131421280.0,-1327598600.0,-1357578500.0,1472340700.0
1696669800.0,-137876160.0,-1519370800.0,-1563170200.0,1710506000.0
1947354200.0,-142742340.0,-1735430700.0,-1796622500.0,1983729400.0
2230863400.0,-145334340.0,-1978199000.0,-2061111000.0,2296577000.0
